State,District,Date,Year,Month,Avg_rainfall,Agency_name
Maharashtra,Bhandara,2024-11-29,2024,11,0.0,NRSC VIC MODEL
Maharashtra,Bhandara,2024-11-30,2024,11,0.0035981098,NRSC VIC MODEL
Maharashtra,Bhandara,2024-12-01,2024,12,0.0038834018,NRSC VIC MODEL
Maharashtra,Bhandara,2024-12-05,2024,12,0.0,NRSC VIC MODEL
Maharashtra,Bhandara,2024-12-08,2024,12,0.3596430541,NRSC VIC MODEL
Maharashtra,Bhandara,2024-12-15,2024,12,0.0047439872,NRSC VIC MODEL
Maharashtra,Bhandara,2024-12-17,2024,12,0.0,NRSC VIC MODEL
Maharashtra,Bhandara,2024-12-20,2024,12,0.0,NRSC VIC MODEL
Maharashtra,Bhandara,2024-12-24,2024,12,0.0,NRSC VIC MODEL
Maharashtra,Bhandara,2024-12-25,2024,12,0.000612048,NRSC VIC MODEL
Maharashtra,Buldhana,2024-01-01,2024,01,0.3452189629,NRSC VIC MODEL
Maharashtra,Buldhana,2024-01-02,2024,01,0.0,NRSC VIC MODEL
Maharashtra,Buldhana,2024-01-04,2024,01,0.0001795921,NRSC VIC MODEL
Maharashtra,Buldhana,2024-01-06,2024,01,1.1285467066,NRSC VIC MODEL
Maharashtra,Buldhana,2024-01-07,2024,01,0.0055076063,NRSC VIC MODEL
Maharashtra,Buldhana,2024-01-17,2024,01,0.0,NRSC VIC MODEL
Maharashtra,Buldhana,2024-02-03,2024,02,0.0,NRSC VIC MODEL
Maharashtra,Buldhana,2024-02-06,2024,02,0.0,NRSC VIC MODEL
Maharashtra,Buldhana,2024-02-10,2024,02,2.22958e-05,NRSC VIC MODEL
Maharashtra,Buldhana,2024-02-11,2024,02,0.0,NRSC VIC MODEL
Maharashtra,Buldhana,2024-02-21,2024,02,0.0,NRSC VIC MODEL
Maharashtra,Buldhana,2024-03-06,2024,03,0.0,NRSC VIC MODEL
Maharashtra,Buldhana,2024-03-12,2024,03,0.0,NRSC VIC MODEL
Maharashtra,Buldhana,2024-03-14,2024,03,0.0,NRSC VIC MODEL
Maharashtra,Buldhana,2024-03-18,2024,03,0.0,NRSC VIC MODEL
Maharashtra,Buldhana,2024-03-25,2024,03,0.0,NRSC VIC MODEL
Maharashtra,Buldhana,2024-03-31,2024,03,0.313535431,NRSC VIC MODEL
Maharashtra,Buldhana,2024-04-06,2024,04,0.0,NRSC VIC MODEL
Maharashtra,Buldhana,2024-04-14,2024,04,0.5042694273,NRSC VIC MODEL
Maharashtra,Buldhana,2024-04-17,2024,04,0.0,NRSC VIC MODEL
Maharashtra,Buldhana,2024-04-26,2024,04,0.9245909291,NRSC VIC MODEL
Maharashtra,Buldhana,2024-05-04,2024,05,0.0,NRSC VIC MODEL
Maharashtra,Buldhana,2024-05-21,2024,05,1.4089646263,NRSC VIC MODEL
Maharashtra,Buldhana,2024-05-22,2024,05,0.9874243957,NRSC VIC MODEL
Maharashtra,Buldhana,2024-05-27,2024,05,0.0,NRSC VIC MODEL
Maharashtra,Buldhana,2024-05-30,2024,05,0.0073307685,NRSC VIC MODEL
Maharashtra,Buldhana,2024-06-11,2024,06,16.4212855563,NRSC VIC MODEL
Maharashtra,Buldhana,2024-06-15,2024,06,11.6735211838,NRSC VIC MODEL
Maharashtra,Buldhana,2024-06-20,2024,06,0.3794230024,NRSC VIC MODEL
Maharashtra,Buldhana,2024-06-23,2024,06,6.4549824243,NRSC VIC MODEL
Maharashtra,Buldhana,2024-06-26,2024,06,0.3991183967,NRSC VIC MODEL
Maharashtra,Buldhana,2024-07-08,2024,07,38.4737954038,NRSC VIC MODEL
Maharashtra,Buldhana,2024-07-17,2024,07,17.133548946,NRSC VIC MODEL
Maharashtra,Buldhana,2024-07-22,2024,07,11.1517524913,NRSC VIC MODEL
Maharashtra,Buldhana,2024-07-30,2024,07,4.6427790881,NRSC VIC MODEL
Maharashtra,Buldhana,2024-08-12,2024,08,3.3870116913,NRSC VIC MODEL
Maharashtra,Buldhana,2024-08-28,2024,08,4.5484367099,NRSC VIC MODEL
Maharashtra,Buldhana,2024-09-13,2024,09,1.1990852226,NRSC VIC MODEL
Maharashtra,Buldhana,2024-09-19,2024,09,5.4952931187,NRSC VIC MODEL
Maharashtra,Buldhana,2024-09-25,2024,09,17.6700686632,NRSC VIC MODEL
Maharashtra,Buldhana,2024-09-27,2024,09,14.7418775316,NRSC VIC MODEL
Maharashtra,Buldhana,2024-10-09,2024,10,0.1682486871,NRSC VIC MODEL
Maharashtra,Buldhana,2024-10-13,2024,10,0.3416813487,NRSC VIC MODEL
Maharashtra,Buldhana,2024-10-14,2024,10,11.2021142997,NRSC VIC MODEL
Maharashtra,Buldhana,2024-10-15,2024,10,5.3338823396,NRSC VIC MODEL
Maharashtra,Buldhana,2024-10-21,2024,10,0.125163207,NRSC VIC MODEL
Maharashtra,Buldhana,2024-10-25,2024,10,0.0,NRSC VIC MODEL
Maharashtra,Buldhana,2024-11-06,2024,11,0.0,NRSC VIC MODEL
Maharashtra,Buldhana,2024-11-09,2024,11,0.0,NRSC VIC MODEL
Maharashtra,Buldhana,2024-11-17,2024,11,0.0,NRSC VIC MODEL
Maharashtra,Buldhana,2024-11-19,2024,11,0.0,NRSC VIC MODEL
Maharashtra,Buldhana,2024-11-22,2024,11,0.0,NRSC VIC MODEL
Maharashtra,Buldhana,2024-11-23,2024,11,0.0,NRSC VIC MODEL
Maharashtra,Buldhana,2024-11-29,2024,11,0.0,NRSC VIC MODEL
Maharashtra,Buldhana,2024-12-03,2024,12,0.000615922,NRSC VIC MODEL
Maharashtra,Buldhana,2024-12-07,2024,12,0.0017899306,NRSC VIC MODEL
Maharashtra,Buldhana,2024-12-15,2024,12,1.39349e-05,NRSC VIC MODEL
Maharashtra,Buldhana,2024-12-18,2024,12,0.0188911324,NRSC VIC MODEL
Maharashtra,Buldhana,2024-12-22,2024,12,0.0020538754,NRSC VIC MODEL
Maharashtra,Buldhana,2024-12-23,2024,12,0.0,NRSC VIC MODEL
Maharashtra,Buldhana,2024-12-24,2024,12,0.0,NRSC VIC MODEL
Maharashtra,Buldhana,2024-12-29,2024,12,0.0297580247,NRSC VIC MODEL
Maharashtra,Buldhana,2024-12-30,2024,12,0.0,NRSC VIC MODEL
Maharashtra,Buldhana,2024-12-31,2024,12,0.0,NRSC VIC MODEL
Maharashtra,Chandrapur,2024-01-02,2024,01,0.0,NRSC VIC MODEL
Maharashtra,Chandrapur,2024-01-03,2024,01,0.0,NRSC VIC MODEL
Maharashtra,Chandrapur,2024-01-10,2024,01,0.0140992126,NRSC VIC MODEL
Maharashtra,Chandrapur,2024-01-20,2024,01,0.0,NRSC VIC MODEL
Maharashtra,Chandrapur,2024-01-23,2024,01,0.0,NRSC VIC MODEL
Maharashtra,Chandrapur,2024-01-28,2024,01,0.0,NRSC VIC MODEL
Maharashtra,Chandrapur,2024-01-30,2024,01,0.0,NRSC VIC MODEL
Maharashtra,Chandrapur,2024-02-08,2024,02,0.0,NRSC VIC MODEL
Maharashtra,Chandrapur,2024-02-15,2024,02,1.56898e-05,NRSC VIC MODEL
Maharashtra,Chandrapur,2024-02-16,2024,02,0.0,NRSC VIC MODEL
Maharashtra,Chandrapur,2024-02-17,2024,02,0.0002339578,NRSC VIC MODEL
Maharashtra,Chandrapur,2024-02-28,2024,02,0.009805146,NRSC VIC MODEL
Maharashtra,Chandrapur,2024-03-03,2024,03,0.0099734586,NRSC VIC MODEL
Maharashtra,Chandrapur,2024-03-09,2024,03,0.0,NRSC VIC MODEL
Maharashtra,Chandrapur,2024-03-18,2024,03,4.281991737,NRSC VIC MODEL
Maharashtra,Chandrapur,2024-03-19,2024,03,1.125193716,NRSC VIC MODEL
Maharashtra,Chandrapur,2024-03-22,2024,03,0.0,NRSC VIC MODEL
Maharashtra,Chandrapur,2024-03-23,2024,03,0.0,NRSC VIC MODEL
Maharashtra,Chandrapur,2024-03-24,2024,03,0.0050520158,NRSC VIC MODEL
Maharashtra,Chandrapur,2024-03-26,2024,03,0.5391034446,NRSC VIC MODEL
Maharashtra,Chandrapur,2024-03-27,2024,03,0.0,NRSC VIC MODEL
Maharashtra,Chandrapur,2024-03-28,2024,03,0.0,NRSC VIC MODEL
Maharashtra,Chandrapur,2024-03-30,2024,03,0.0144480887,NRSC VIC MODEL
Maharashtra,Chandrapur,2024-04-03,2024,04,0.002753661,NRSC VIC MODEL
Maharashtra,Chandrapur,2024-04-06,2024,04,0.0,NRSC VIC MODEL
Maharashtra,Chandrapur,2024-04-16,2024,04,0.0,NRSC VIC MODEL
Maharashtra,Chandrapur,2024-04-18,2024,04,0.0018327912,NRSC VIC MODEL
Maharashtra,Chandrapur,2024-04-19,2024,04,0.0003764944,NRSC VIC MODEL
Maharashtra,Chandrapur,2024-04-21,2024,04,0.0061155887,NRSC VIC MODEL
Maharashtra,Chandrapur,2024-04-23,2024,04,11.7120923328,NRSC VIC MODEL
Maharashtra,Chandrapur,2024-04-25,2024,04,0.1425724432,NRSC VIC MODEL
Maharashtra,Chandrapur,2024-04-26,2024,04,0.0114291891,NRSC VIC MODEL
Maharashtra,Chandrapur,2024-05-02,2024,05,0.0,NRSC VIC MODEL
Maharashtra,Chandrapur,2024-05-07,2024,05,0.0372750058,NRSC VIC MODEL
Maharashtra,Chandrapur,2024-05-08,2024,05,14.0575984203,NRSC VIC MODEL
Maharashtra,Chandrapur,2024-05-10,2024,05,6.3840305083,NRSC VIC MODEL
Maharashtra,Chandrapur,2024-05-14,2024,05,0.01097944,NRSC VIC MODEL
Maharashtra,Chandrapur,2024-05-17,2024,05,5.0260288111,NRSC VIC MODEL
Maharashtra,Chandrapur,2024-05-30,2024,05,0.0,NRSC VIC MODEL
Maharashtra,Chandrapur,2024-06-01,2024,06,0.0,NRSC VIC MODEL
Maharashtra,Chandrapur,2024-06-12,2024,06,7.3811471612,NRSC VIC MODEL
Maharashtra,Chandrapur,2024-06-21,2024,06,7.1387602791,NRSC VIC MODEL
Maharashtra,Chandrapur,2024-06-30,2024,06,7.1800230008,NRSC VIC MODEL
Maharashtra,Chandrapur,2024-07-01,2024,07,1.5846168117,NRSC VIC MODEL
Maharashtra,Chandrapur,2024-07-06,2024,07,11.7830559312,NRSC VIC MODEL
Maharashtra,Chandrapur,2024-07-18,2024,07,18.9856008226,NRSC VIC MODEL
Maharashtra,Chandrapur,2024-07-21,2024,07,70.0122468884,NRSC VIC MODEL
Maharashtra,Chandrapur,2024-07-22,2024,07,41.1246310408,NRSC VIC MODEL
Maharashtra,Chandrapur,2024-07-23,2024,07,16.0929087529,NRSC VIC MODEL
Maharashtra,Chandrapur,2024-08-14,2024,08,14.1406321882,NRSC VIC MODEL
Maharashtra,Chandrapur,2024-08-21,2024,08,13.4685340896,NRSC VIC MODEL
Maharashtra,Chandrapur,2024-08-22,2024,08,17.9181785995,NRSC VIC MODEL
Maharashtra,Chandrapur,2024-08-27,2024,08,6.7842052074,NRSC VIC MODEL
Maharashtra,Chandrapur,2024-08-29,2024,08,12.2092649393,NRSC VIC MODEL
Maharashtra,Chandrapur,2024-08-30,2024,08,17.7550855915,NRSC VIC MODEL
Maharashtra,Chandrapur,2024-08-31,2024,08,38.1267440785,NRSC VIC MODEL
Maharashtra,Chandrapur,2024-09-11,2024,09,6.0647617885,NRSC VIC MODEL
Maharashtra,Chandrapur,2024-09-14,2024,09,1.3807555096,NRSC VIC MODEL
Maharashtra,Chandrapur,2024-09-20,2024,09,14.0786865228,NRSC VIC MODEL
Maharashtra,Chandrapur,2024-10-10,2024,10,0.1374428866,NRSC VIC MODEL
Maharashtra,Chandrapur,2024-10-13,2024,10,1.0300418777,NRSC VIC MODEL
Maharashtra,Chandrapur,2024-10-17,2024,10,6.870657943,NRSC VIC MODEL
Maharashtra,Chandrapur,2024-10-23,2024,10,0.0614965644,NRSC VIC MODEL
Maharashtra,Chandrapur,2024-10-25,2024,10,0.3359656051,NRSC VIC MODEL
Maharashtra,Chandrapur,2024-10-27,2024,10,0.0014028827,NRSC VIC MODEL
Maharashtra,Chandrapur,2024-10-31,2024,10,0.0307448557,NRSC VIC MODEL
Maharashtra,Chandrapur,2024-11-02,2024,11,0.0,NRSC VIC MODEL
Maharashtra,Chandrapur,2024-11-10,2024,11,0.0,NRSC VIC MODEL
Maharashtra,Chandrapur,2024-11-14,2024,11,0.0,NRSC VIC MODEL
Maharashtra,Chandrapur,2024-11-28,2024,11,0.0,NRSC VIC MODEL
Maharashtra,Chandrapur,2024-11-30,2024,11,2.6092e-05,NRSC VIC MODEL
Maharashtra,Chandrapur,2024-12-05,2024,12,0.0375233974,NRSC VIC MODEL
Maharashtra,Chandrapur,2024-12-12,2024,12,0.0,NRSC VIC MODEL
Maharashtra,Chandrapur,2024-12-15,2024,12,2.7909e-06,NRSC VIC MODEL
Maharashtra,Chandrapur,2024-12-18,2024,12,0.0003174515,NRSC VIC MODEL
Maharashtra,Chandrapur,2024-12-22,2024,12,0.0,NRSC VIC MODEL
Maharashtra,Chandrapur,2024-12-25,2024,12,0.0,NRSC VIC MODEL
Maharashtra,Dhule,2024-01-02,2024,01,0.0,NRSC VIC MODEL
Maharashtra,Dhule,2024-01-11,2024,01,0.0,NRSC VIC MODEL
Maharashtra,Dhule,2024-01-13,2024,01,2.28031e-05,NRSC VIC MODEL
Maharashtra,Dhule,2024-01-30,2024,01,0.0,NRSC VIC MODEL
Maharashtra,Dhule,2024-02-04,2024,02,0.0,NRSC VIC MODEL
Maharashtra,Dhule,2024-02-08,2024,02,0.0,NRSC VIC MODEL
Maharashtra,Dhule,2024-02-16,2024,02,0.0,NRSC VIC MODEL
Maharashtra,Dhule,2024-02-22,2024,02,0.0,NRSC VIC MODEL
Maharashtra,Dhule,2024-03-03,2024,03,0.0009139326,NRSC VIC MODEL
Maharashtra,Dhule,2024-03-12,2024,03,0.0,NRSC VIC MODEL
Maharashtra,Dhule,2024-03-14,2024,03,0.0,NRSC VIC MODEL
Maharashtra,Dhule,2024-03-15,2024,03,0.0,NRSC VIC MODEL
Maharashtra,Dhule,2024-03-18,2024,03,0.0,NRSC VIC MODEL
Maharashtra,Dhule,2024-03-21,2024,03,0.0020284426,NRSC VIC MODEL
Maharashtra,Dhule,2024-03-26,2024,03,0.0,NRSC VIC MODEL
Maharashtra,Dhule,2024-04-06,2024,04,2.32601e-05,NRSC VIC MODEL
Maharashtra,Dhule,2024-04-12,2024,04,0.0003023789,NRSC VIC MODEL
Maharashtra,Dhule,2024-04-18,2024,04,0.0008663183,NRSC VIC MODEL
Maharashtra,Dhule,2024-04-29,2024,04,4.7265e-05,NRSC VIC MODEL
Maharashtra,Dhule,2024-05-01,2024,05,0.0,NRSC VIC MODEL
Maharashtra,Dhule,2024-05-02,2024,05,0.0045616051,NRSC VIC MODEL
Maharashtra,Dhule,2024-05-03,2024,05,0.0,NRSC VIC MODEL
Maharashtra,Dhule,2024-05-11,2024,05,0.002048617,NRSC VIC MODEL
Maharashtra,Dhule,2024-05-15,2024,05,0.9729501946,NRSC VIC MODEL
Maharashtra,Dhule,2024-05-17,2024,05,0.5089489751,NRSC VIC MODEL
Maharashtra,Dhule,2024-05-20,2024,05,0.0012412416,NRSC VIC MODEL
Maharashtra,Dhule,2024-05-24,2024,05,0.0008315771,NRSC VIC MODEL
Maharashtra,Dhule,2024-05-26,2024,05,0.0004803083,NRSC VIC MODEL
Maharashtra,Dhule,2024-06-05,2024,06,0.5744699946,NRSC VIC MODEL
Maharashtra,Dhule,2024-06-07,2024,06,1.464147397,NRSC VIC MODEL
Maharashtra,Dhule,2024-06-14,2024,06,0.7888929282,NRSC VIC MODEL
Maharashtra,Dhule,2024-06-15,2024,06,5.9703004606,NRSC VIC MODEL
Maharashtra,Dhule,2024-06-19,2024,06,0.0175294041,NRSC VIC MODEL
Maharashtra,Dhule,2024-07-19,2024,07,2.023466271,NRSC VIC MODEL
Maharashtra,Dhule,2024-07-26,2024,07,12.6179921458,NRSC VIC MODEL
Maharashtra,Dhule,2024-07-27,2024,07,6.8104491226,NRSC VIC MODEL
Maharashtra,Dhule,2024-08-11,2024,08,6.7725629289,NRSC VIC MODEL
Maharashtra,Dhule,2024-08-12,2024,08,1.3146089808,NRSC VIC MODEL
Maharashtra,Dhule,2024-08-18,2024,08,4.7596180444,NRSC VIC MODEL
Maharashtra,Dhule,2024-08-21,2024,08,7.9472462232,NRSC VIC MODEL
Maharashtra,Dhule,2024-08-25,2024,08,23.5909215754,NRSC VIC MODEL
Maharashtra,Dhule,2024-09-01,2024,09,19.2915467159,NRSC VIC MODEL
Maharashtra,Dhule,2024-09-05,2024,09,10.1229545167,NRSC VIC MODEL
Maharashtra,Dhule,2024-09-07,2024,09,8.9197256926,NRSC VIC MODEL
Maharashtra,Dhule,2024-09-14,2024,09,1.2532285862,NRSC VIC MODEL
Maharashtra,Dhule,2024-09-22,2024,09,4.0298507122,NRSC VIC MODEL
Maharashtra,Dhule,2024-09-24,2024,09,20.0400069528,NRSC VIC MODEL
Maharashtra,Dhule,2024-10-04,2024,10,1.7253790936,NRSC VIC MODEL
Maharashtra,Dhule,2024-10-09,2024,10,0.0063405165,NRSC VIC MODEL
Maharashtra,Dhule,2024-10-13,2024,10,7.2109580758,NRSC VIC MODEL
Maharashtra,Dhule,2024-10-14,2024,10,11.5695251842,NRSC VIC MODEL
Maharashtra,Dhule,2024-10-19,2024,10,1.7107110333,NRSC VIC MODEL
Maharashtra,Dhule,2024-10-22,2024,10,3.7478317526,NRSC VIC MODEL
Maharashtra,Dhule,2024-10-23,2024,10,0.0173769676,NRSC VIC MODEL
Maharashtra,Dhule,2024-10-25,2024,10,0.0,NRSC VIC MODEL
Maharashtra,Dhule,2024-10-28,2024,10,0.0,NRSC VIC MODEL
Maharashtra,Dhule,2024-10-29,2024,10,0.0,NRSC VIC MODEL
Maharashtra,Dhule,2024-11-09,2024,11,0.0,NRSC VIC MODEL
Maharashtra,Dhule,2024-11-14,2024,11,2.28031e-05,NRSC VIC MODEL
Maharashtra,Dhule,2024-11-15,2024,11,0.0,NRSC VIC MODEL
Maharashtra,Dhule,2024-11-18,2024,11,0.0,NRSC VIC MODEL
Maharashtra,Dhule,2024-11-24,2024,11,0.0,NRSC VIC MODEL
Maharashtra,Dhule,2024-11-25,2024,11,2.28031e-05,NRSC VIC MODEL
Maharashtra,Dhule,2024-11-28,2024,11,6.84092e-05,NRSC VIC MODEL
Maharashtra,Dhule,2024-12-20,2024,12,4.56062e-05,NRSC VIC MODEL
Maharashtra,Dhule,2024-12-23,2024,12,0.0,NRSC VIC MODEL
Maharashtra,Dhule,2024-12-28,2024,12,0.8490219699,NRSC VIC MODEL
Maharashtra,Gadchiroli,2024-01-01,2024,01,0.0,NRSC VIC MODEL
Maharashtra,Gadchiroli,2024-01-21,2024,01,0.0,NRSC VIC MODEL
Maharashtra,Gadchiroli,2024-01-27,2024,01,0.0,NRSC VIC MODEL
Maharashtra,Gadchiroli,2024-02-01,2024,02,0.0,NRSC VIC MODEL
Maharashtra,Gadchiroli,2024-02-10,2024,02,0.0,NRSC VIC MODEL
Maharashtra,Gadchiroli,2024-02-11,2024,02,0.209023382,NRSC VIC MODEL
Maharashtra,Gadchiroli,2024-02-18,2024,02,0.0,NRSC VIC MODEL
Maharashtra,Gadchiroli,2024-02-26,2024,02,0.0,NRSC VIC MODEL
Maharashtra,Gadchiroli,2024-02-28,2024,02,0.0028778761,NRSC VIC MODEL
Maharashtra,Gadchiroli,2024-03-02,2024,03,0.0,NRSC VIC MODEL
Maharashtra,Gadchiroli,2024-03-03,2024,03,0.0075361071,NRSC VIC MODEL
Maharashtra,Gadchiroli,2024-03-08,2024,03,0.0,NRSC VIC MODEL
Maharashtra,Gadchiroli,2024-03-14,2024,03,0.0,NRSC VIC MODEL
Maharashtra,Amravati,2024-01-03,2024,01,0.0,IMD GRID MODEL
Maharashtra,Aurangabad,2024-01-01,2024,01,0.0,IMD GRID MODEL
Maharashtra,Gondia,2024-01-02,2024,01,0.0,IMD GRID MODEL
Maharashtra,Jalgaon,2024-01-01,2024,01,0.0,IMD GRID MODEL
Maharashtra,Kolhapur,2024-01-01,2024,01,0.0,IMD GRID MODEL
Maharashtra,Latur,2024-01-02,2024,01,0.0,IMD GRID MODEL
Maharashtra,Mumbai Suburban,2024-01-01,2024,01,0.0,IMD GRID MODEL
Maharashtra,Mumbai Suburban,2024-01-03,2024,01,0.0,IMD GRID MODEL
Maharashtra,Osmanabad,2024-01-02,2024,01,0.0,IMD GRID MODEL
Maharashtra,Osmanabad,2024-01-03,2024,01,0.0,IMD GRID MODEL
Maharashtra,Palghar,2024-01-01,2024,01,0.0,IMD GRID MODEL
Maharashtra,Parbhani,2024-01-01,2024,01,0.0,IMD GRID MODEL
Maharashtra,Ratnagiri,2024-01-02,2024,01,0.0,IMD GRID MODEL
Maharashtra,Ratnagiri,2024-01-03,2024,01,0.0,IMD GRID MODEL
Maharashtra,Sangli,2024-01-02,2024,01,0.0,IMD GRID MODEL
Maharashtra,Satara,2024-01-02,2024,01,0.0,IMD GRID MODEL
Maharashtra,Sindhudurg,2024-01-01,2024,01,0.0,IMD GRID MODEL
Maharashtra,Sindhudurg,2024-01-02,2024,01,0.0,IMD GRID MODEL
Maharashtra,Solapur,2024-01-02,2024,01,0.0,IMD GRID MODEL
Maharashtra,Washim,2024-01-02,2024,01,0.0,IMD GRID MODEL
Maharashtra,Palghar,2024-11-18,2024,11,0.0,NRSC VIC MODEL
Maharashtra,Palghar,2024-11-20,2024,11,0.0,NRSC VIC MODEL
Maharashtra,Palghar,2024-11-23,2024,11,0.0,NRSC VIC MODEL
Maharashtra,Palghar,2024-11-25,2024,11,0.0,NRSC VIC MODEL
Maharashtra,Palghar,2024-11-30,2024,11,0.0,NRSC VIC MODEL
Maharashtra,Palghar,2024-12-01,2024,12,0.0,NRSC VIC MODEL
Maharashtra,Palghar,2024-12-05,2024,12,0.002694767,NRSC VIC MODEL
Maharashtra,Palghar,2024-12-22,2024,12,0.0,NRSC VIC MODEL
Maharashtra,Palghar,2024-12-23,2024,12,0.0,NRSC VIC MODEL
Maharashtra,Palghar,2024-12-31,2024,12,0.0,NRSC VIC MODEL
Maharashtra,Parbhani,2024-01-02,2024,01,0.0,NRSC VIC MODEL
Maharashtra,Parbhani,2024-01-07,2024,01,0.0009820741,NRSC VIC MODEL
Maharashtra,Parbhani,2024-01-08,2024,01,0.0,NRSC VIC MODEL
Maharashtra,Parbhani,2024-01-23,2024,01,0.0,NRSC VIC MODEL
Maharashtra,Parbhani,2024-02-03,2024,02,0.0,NRSC VIC MODEL
Maharashtra,Parbhani,2024-02-08,2024,02,0.0,NRSC VIC MODEL
Maharashtra,Parbhani,2024-02-11,2024,02,0.0,NRSC VIC MODEL
Maharashtra,Parbhani,2024-02-16,2024,02,0.0459867883,NRSC VIC MODEL
Maharashtra,Parbhani,2024-02-21,2024,02,0.0,NRSC VIC MODEL
Maharashtra,Parbhani,2024-03-11,2024,03,0.0,NRSC VIC MODEL
Maharashtra,Parbhani,2024-03-23,2024,03,0.0,NRSC VIC MODEL
Maharashtra,Parbhani,2024-03-26,2024,03,0.0,NRSC VIC MODEL
Maharashtra,Parbhani,2024-03-31,2024,03,2.5944296971,NRSC VIC MODEL
Maharashtra,Parbhani,2024-04-03,2024,04,0.0012213645,NRSC VIC MODEL
Maharashtra,Parbhani,2024-04-08,2024,04,0.0004217974,NRSC VIC MODEL
Maharashtra,Parbhani,2024-04-12,2024,04,0.032384379,NRSC VIC MODEL
Maharashtra,Parbhani,2024-04-19,2024,04,0.0002238334,NRSC VIC MODEL
Maharashtra,Parbhani,2024-04-21,2024,04,3.3478030684,NRSC VIC MODEL
Maharashtra,Parbhani,2024-04-24,2024,04,6.927018586,NRSC VIC MODEL
Maharashtra,Parbhani,2024-04-26,2024,04,0.0171675831,NRSC VIC MODEL
Maharashtra,Parbhani,2024-04-29,2024,04,5.6891345882,NRSC VIC MODEL
Maharashtra,Parbhani,2024-05-04,2024,05,0.0,NRSC VIC MODEL
Maharashtra,Parbhani,2024-05-14,2024,05,0.1018457845,NRSC VIC MODEL
Maharashtra,Parbhani,2024-05-25,2024,05,0.0182718236,NRSC VIC MODEL
Maharashtra,Parbhani,2024-05-27,2024,05,0.0,NRSC VIC MODEL
Maharashtra,Parbhani,2024-06-03,2024,06,2.7184278065,NRSC VIC MODEL
Maharashtra,Parbhani,2024-06-06,2024,06,1.7200802546,NRSC VIC MODEL
Maharashtra,Parbhani,2024-06-08,2024,06,5.6935079239,NRSC VIC MODEL
Maharashtra,Parbhani,2024-06-10,2024,06,14.8460254891,NRSC VIC MODEL
Maharashtra,Parbhani,2024-06-11,2024,06,27.7094123189,NRSC VIC MODEL
Maharashtra,Parbhani,2024-06-12,2024,06,7.8336079125,NRSC VIC MODEL
Maharashtra,Parbhani,2024-06-15,2024,06,13.9429099531,NRSC VIC MODEL
Maharashtra,Parbhani,2024-06-21,2024,06,1.0230408277,NRSC VIC MODEL
Maharashtra,Parbhani,2024-06-27,2024,06,5.5227221468,NRSC VIC MODEL
Maharashtra,Parbhani,2024-07-07,2024,07,2.4032706245,NRSC VIC MODEL
Maharashtra,Parbhani,2024-07-08,2024,07,17.9324359671,NRSC VIC MODEL
Maharashtra,Parbhani,2024-07-15,2024,07,5.6563631894,NRSC VIC MODEL
Maharashtra,Parbhani,2024-07-31,2024,07,8.5210627206,NRSC VIC MODEL
Maharashtra,Parbhani,2024-08-14,2024,08,4.785012777,NRSC VIC MODEL
Maharashtra,Parbhani,2024-08-23,2024,08,17.3312985049,NRSC VIC MODEL
Maharashtra,Parbhani,2024-08-27,2024,08,3.4992409352,NRSC VIC MODEL
Maharashtra,Parbhani,2024-09-08,2024,09,0.4213345334,NRSC VIC MODEL
Maharashtra,Parbhani,2024-09-09,2024,09,21.9886560775,NRSC VIC MODEL
Maharashtra,Parbhani,2024-09-15,2024,09,1.9085344544,NRSC VIC MODEL
Maharashtra,Parbhani,2024-09-18,2024,09,0.8604439605,NRSC VIC MODEL
Maharashtra,Parbhani,2024-09-20,2024,09,7.5532101435,NRSC VIC MODEL
Maharashtra,Parbhani,2024-09-23,2024,09,15.4365977062,NRSC VIC MODEL
Maharashtra,Parbhani,2024-09-24,2024,09,22.7251427038,NRSC VIC MODEL
Maharashtra,Parbhani,2024-09-27,2024,09,7.6158065832,NRSC VIC MODEL
Maharashtra,Parbhani,2024-09-29,2024,09,0.0473491287,NRSC VIC MODEL
Maharashtra,Parbhani,2024-10-02,2024,10,1.7383668192,NRSC VIC MODEL
Maharashtra,Parbhani,2024-10-05,2024,10,2.1806716649,NRSC VIC MODEL
Maharashtra,Parbhani,2024-10-09,2024,10,0.2578774643,NRSC VIC MODEL
Maharashtra,Parbhani,2024-10-12,2024,10,2.0329765036,NRSC VIC MODEL
Maharashtra,Parbhani,2024-10-13,2024,10,0.0001172171,NRSC VIC MODEL
Maharashtra,Parbhani,2024-10-28,2024,10,0.0043963256,NRSC VIC MODEL
Maharashtra,Parbhani,2024-10-29,2024,10,0.0,NRSC VIC MODEL
Maharashtra,Parbhani,2024-11-02,2024,11,0.0,NRSC VIC MODEL
Maharashtra,Parbhani,2024-11-07,2024,11,0.0,NRSC VIC MODEL
Maharashtra,Parbhani,2024-11-11,2024,11,0.0,NRSC VIC MODEL
Maharashtra,Parbhani,2024-11-15,2024,11,0.0,NRSC VIC MODEL
Maharashtra,Parbhani,2024-11-16,2024,11,0.0,NRSC VIC MODEL
Maharashtra,Parbhani,2024-11-29,2024,11,0.0,NRSC VIC MODEL
Maharashtra,Parbhani,2024-12-08,2024,12,0.0,NRSC VIC MODEL
Maharashtra,Parbhani,2024-12-12,2024,12,0.0432103933,NRSC VIC MODEL
